# KID, Season, Target Table Number
8751420,Q5M2,33
8751420,Q5M3,34
8751420,Q7M1,38
8751420,Q7M2,39
8751420,Q7M3,40
8751420,Q8M1,41
8751420,Q8M2,42
8751420,Q8M3,43
8751420,Q9M1,44
8751420,Q9M2,45
8751420,Q9M3,46
8751420,Q10M1,47
8751420,Q10M2,48
8751420,Q10M3,49
8751420,Q12M1,53
8751420,Q12M2,54
8751420,Q12M3,55
8751420,Q13M1,56
8751420,Q13M2,57
8751420,Q13M3,58
8751420,Q14M1,59
8751420,Q14M2,60
8751420,Q14M3,61
8751420,Q15M1,62
8751420,Q15M2,63
8751420,Q15M3,64
8751420,Q16M1,65
8751420,Q16M2,66
8751420,Q16M3,67
8751494,Q3M1,26
8751494,Q16M1,65
8751494,Q16M2,66
8751494,Q16M3,67
8753657,Q6M1,35
8753657,Q6M2,36
8753657,Q6M3,37
8753657,Q9M1,44
8753657,Q9M2,45
8753657,Q9M3,46
8753657,Q10M1,47
8753657,Q10M2,48
8753657,Q10M3,49
8753657,Q13M1,56
8753657,Q13M2,57
8753657,Q13M3,58
8753657,Q14M1,59
8753657,Q14M2,60
8753657,Q14M3,61
8753657,Q17M1,68
8753657,Q17M2,69
8753657,Q17M3,70
8758161,Q9M1,44
8758161,Q9M2,45
8758161,Q9M3,46
8758161,Q10M1,47
8758161,Q10M2,48
8758161,Q10M3,49
8760414,Q1,20
8760414,Q7M1,38
8760414,Q7M2,39
8760414,Q7M3,40
8760414,Q8M1,41
8760414,Q8M2,42
8760414,Q8M3,43
8760414,Q9M1,44
8760414,Q9M2,45
8760414,Q9M3,46
8760414,Q10M1,47
8760414,Q10M2,48
8760414,Q10M3,49
8760414,Q11M1,50
8760414,Q11M2,51
8760414,Q11M3,52
8760414,Q12M1,53
8760414,Q12M2,54
8760414,Q12M3,55
8760414,Q13M1,56
8760414,Q13M2,57
8760414,Q13M3,58
8760414,Q14M1,59
8760414,Q14M2,60
8760414,Q14M3,61
8760414,Q15M1,62
8760414,Q15M2,63
8760414,Q15M3,64
8760414,Q16M1,65
8760414,Q16M2,66
8760414,Q16M3,67
8760414,Q17M1,68
8760414,Q17M2,69
8760414,Q17M3,70
8766116,Q3M3,28
8766405,Q1,20
8766611,Q4M1,29
8782636,Q3M3,28
8783760,Q2M3,25
8798577,Q4M1,29
8801316,Q15M1,62
8801316,Q15M2,63
8801316,Q15M3,64
8802165,Q8M2,42
8802782,Q2M3,25
8804962,Q3M2,27
8805179,Q2M1,23
8805348,Q8M2,42
8806223,Q3M1,26
8811430,Q2M3,25
8815685,Q4M3,31
8816903,Q2M2,24
8817551,Q3M1,26
8819334,Q4M3,31
8822366,Q9M1,44
8822366,Q9M2,45
8822366,Q9M3,46
8822366,Q11M1,50
8822366,Q11M2,51
8822366,Q11M3,52
8822366,Q13M1,56
8822366,Q13M2,57
8822366,Q13M3,58
8823568,Q1,20
8823868,Q3M1,26
8823868,Q3M2,27
8823868,Q3M3,28
8823868,Q4M1,29
8823868,Q4M2,30
8823868,Q4M3,31
8827821,Q2M1,23
8827821,Q5M1,32
8827821,Q5M2,33
8827821,Q5M3,34
8831573,Q2M1,23
8831759,Q2M2,24
8832417,Q5M1,32
8832417,Q5M2,33
8832417,Q5M3,34
8845026,Q6M1,35
8845026,Q6M2,36
8845026,Q6M3,37
8846809,Q2M1,23
8866102,Q1,20
8866102,Q3M1,26
8866102,Q3M2,27
8866102,Q3M3,28
8866102,Q4M1,29
8866102,Q4M2,30
8866102,Q4M3,31
8866102,Q5M1,32
8866102,Q5M2,33
8866102,Q5M3,34
8866102,Q6M1,35
8866102,Q6M2,36
8866102,Q6M3,37
8866102,Q8M1,41
8866102,Q8M2,42
8866102,Q8M3,43
8866102,Q9M1,44
8866102,Q9M2,45
8866102,Q9M3,46
8866102,Q10M1,47
8866102,Q10M2,48
8866102,Q10M3,49
8866102,Q11M1,50
8866102,Q11M2,51
8866102,Q11M3,52
8866102,Q12M1,53
8866102,Q12M2,54
8866102,Q12M3,55
8866102,Q13M1,56
8866102,Q13M2,57
8866102,Q13M3,58
8866102,Q14M1,59
8866102,Q14M2,60
8866102,Q14M3,61
8866102,Q15M1,62
8866102,Q15M2,63
8866102,Q15M3,64
8866102,Q16M1,65
8866102,Q16M2,66
8866102,Q16M3,67
8866102,Q17M1,68
8866102,Q17M2,69
8866102,Q17M3,70
8868650,Q11M1,50
8868650,Q11M2,51
8868650,Q11M3,52
8868650,Q12M1,53
8868650,Q12M2,54
8868650,Q12M3,55
8869680,Q8M1,41
8869680,Q8M2,42
8869680,Q8M3,43
8869892,Q2M3,25
8870897,Q3M2,27
8878681,Q2M3,25
8878681,Q4M2,30
8879964,Q1,20
8880153,Q4M1,29
8880162,Q1,20
8881697,Q5M1,32
8881697,Q5M2,33
8881697,Q5M3,34
8882561,Q4M3,31
8883329,Q13M1,56
8883329,Q13M2,57
8883329,Q13M3,58
8883329,Q17M1,68
8883329,Q17M3,70
8890783,Q7M1,38
8890783,Q7M2,39
8890783,Q7M3,40
8890783,Q8M1,41
8890783,Q8M2,42
8890783,Q8M3,43
8890783,Q11M1,50
8890783,Q11M2,51
8890783,Q11M3,52
8890783,Q15M1,62
8890783,Q15M2,63
8890783,Q15M3,64
8890783,Q16M1,65
8890783,Q16M2,66
8890783,Q16M3,67
8892548,Q4M1,29
8892910,Q3M1,26
8892910,Q3M2,27
8892910,Q3M3,28
8893398,Q4M3,31
8894567,Q3M1,26
8905010,Q1,20
8907309,Q2M3,25
8914779,Q11M1,50
8914779,Q11M2,51
8914779,Q11M3,52
8915335,Q3M1,26
8915335,Q6M1,35
8915335,Q6M2,36
8915335,Q6M3,37
8915335,Q8M1,41
8915335,Q8M2,42
8915335,Q8M3,43
8915335,Q9M1,44
8915335,Q9M2,45
8915335,Q9M3,46
8933391,Q1,20
8934495,Q8M2,42
8934495,Q8M3,43
8934495,Q10M1,47
8934495,Q12M1,53
8934495,Q12M2,54
8934495,Q13M1,56
8934495,Q13M2,57
8934495,Q13M3,58
8934495,Q14M2,60
8934495,Q14M3,61
8934495,Q15M1,62
8934495,Q15M3,64
8934495,Q16M1,65
8935239,Q2M2,24
8936541,Q4M3,31
8938364,Q3M1,26
8938364,Q6M1,35
8938364,Q6M2,36
8938364,Q6M3,37
8938364,Q8M1,41
8938364,Q8M2,42
8938364,Q8M3,43
8938364,Q10M1,47
8938364,Q10M2,48
8938364,Q10M3,49
8938364,Q11M1,50
8938364,Q11M2,51
8938364,Q11M3,52
8938364,Q12M1,53
8938364,Q12M2,54
8938364,Q12M3,55
8938364,Q13M1,56
8938364,Q13M2,57
8938364,Q13M3,58
8938364,Q14M1,59
8938364,Q14M2,60
8938364,Q14M3,61
8938364,Q15M1,62
8938364,Q15M2,63
8938364,Q15M3,64
8938364,Q16M1,65
8938364,Q16M2,66
8938364,Q16M3,67
8938364,Q17M1,68
8938364,Q17M2,69
8938364,Q17M3,70
8940149,Q1,20
8940640,Q3M1,26
8940939,Q2M3,25
8941261,Q4M2,30
8946162,Q2M1,23
8946731,Q4M2,30
8947349,Q2M1,23
8950146,Q3M1,26
8950568,Q13M1,56
8950568,Q13M2,57
8950568,Q13M3,58
8950568,Q17M1,68
8950568,Q17M2,69
8950568,Q17M3,70
8950853,Q9M3,46
8952800,Q3M1,26
8953426,Q5M1,32
8957218,Q16M1,65
8957218,Q16M2,66
8957218,Q16M3,67
8958035,Q11M1,50
8958035,Q11M2,51
8958035,Q11M3,52
8958035,Q15M1,62
8958035,Q15M2,63
8958035,Q15M3,64
8958682,Q2M2,24
8959062,Q4M3,31
8959788,Q4M2,30
8960478,Q2M2,24
8960985,Q4M2,30
8961970,Q2M2,24
8962094,Q9M1,44
8962094,Q9M2,45
8962094,Q9M3,46
8962094,Q13M1,56
8962094,Q13M2,57
8962094,Q13M3,58
8962094,Q17M1,68
8962094,Q17M2,69
8962094,Q17M3,70
8972058,Q3M1,26
8972058,Q3M2,27
8972058,Q3M3,28
8972058,Q5M1,32
8972058,Q5M2,33
8972058,Q5M3,34
8972058,Q7M2,39
8975515,Q2M3,25
8980010,Q2M2,24
8981766,Q3M3,28
9004960,Q2M1,23
9006186,Q13M1,56
9006186,Q13M2,57
9006186,Q13M3,58
9006186,Q17M1,68
9006186,Q17M2,69
9006186,Q17M3,70
9007918,Q3M3,28
9007918,Q10M1,47
9007918,Q10M2,48
9007918,Q10M3,49
9008737,Q16M1,65
9008737,Q16M2,66
9008737,Q16M3,67
9018496,Q4M3,31
9019366,Q4M3,31
9020157,Q2M2,24
9025370,Q2M3,25
9025370,Q5M1,32
9025370,Q5M2,33
9025370,Q5M3,34
9025370,Q6M1,35
9025370,Q6M2,36
9025370,Q6M3,37
9025370,Q8M1,41
9025370,Q8M2,42
9025370,Q8M3,43
9025370,Q9M1,44
9025370,Q9M2,45
9025370,Q9M3,46
9025370,Q10M1,47
9025370,Q10M2,48
9025370,Q10M3,49
9025370,Q11M1,50
9025370,Q11M2,51
9025370,Q11M3,52
9025370,Q12M1,53
9025370,Q12M2,54
9025370,Q12M3,55
9025370,Q13M1,56
9025370,Q13M2,57
9025370,Q13M3,58
9025370,Q14M1,59
9025370,Q14M2,60
9025370,Q14M3,61
9025370,Q15M1,62
9025370,Q15M2,63
9025370,Q15M3,64
9025370,Q16M1,65
9025370,Q16M2,66
9025370,Q16M3,67
9025370,Q17M1,68
9025370,Q17M2,69
9025370,Q17M3,70
9025557,Q1,20
9026207,Q2M2,24
9026472,Q4M1,29
9027876,Q2M1,23
9028221,Q2M1,23
9031086,Q3M3,28
9031889,Q2M3,25
9032082,Q4M1,29
9033354,Q3M1,26
9048161,Q3M1,26
9048161,Q3M2,27
9048161,Q3M3,28
9048161,Q4M1,29
9048161,Q4M2,30
9048161,Q4M3,31
9048859,Q1,20
9049593,Q3M1,26
9051235,Q2M2,24
9051558,Q1,20
9052363,Q3M1,26
9052363,Q3M2,27
9052363,Q3M3,28
9071562,Q3M1,26
9072011,Q3M1,26
9073645,Q2M1,23
9073950,Q8M1,41
9073950,Q8M2,42
9073950,Q8M3,43
9076584,Q2M2,24
9076686,Q4M1,29
9080606,Q3M3,28
9087249,Q2M3,25
9091810,Q11M1,50
9091810,Q11M2,51
9091810,Q11M3,52
9095292,Q4M3,31
9098294,Q2M1,23
9098294,Q6M1,35
9098294,Q6M2,36
9098294,Q6M3,37
9098294,Q7M1,38
9098294,Q7M2,39
9098294,Q7M3,40
9098294,Q9M1,44
9098294,Q9M2,45
9098294,Q9M3,46
9098294,Q10M1,47
9098294,Q10M2,48
9098294,Q10M3,49
9098294,Q11M1,50
9098294,Q11M2,51
9098294,Q11M3,52
9098294,Q12M1,53
9098294,Q12M2,54
9098294,Q12M3,55
9098294,Q13M1,56
9098294,Q13M2,57
9098294,Q13M3,58
9098294,Q14M1,59
9098294,Q14M2,60
9098294,Q14M3,61
9098294,Q15M1,62
9098294,Q15M2,63
9098294,Q15M3,64
9098294,Q16M1,65
9098294,Q16M2,66
9098294,Q16M3,67
9098294,Q17M1,68
9098294,Q17M2,69
9098294,Q17M3,70
9099927,Q3M2,27
9100613,Q3M2,27
9101420,Q2M1,23
9108841,Q2M3,25
9109988,Q1,20
9115725,Q3M3,28
9116461,Q1,20
9118662,Q2M3,25
9119139,Q3M1,26
9138680,Q1,20
9138872,Q5M1,32
9138872,Q5M2,33
9138872,Q5M3,34
9139084,Q8M2,42
9139084,Q8M3,43
9139084,Q9M1,44
9139084,Q10M1,47
9139084,Q10M3,49
9139084,Q12M2,54
9139084,Q13M1,56
9139084,Q13M3,58
9139151,Q1,20
9139151,Q5M1,32
9139151,Q5M2,33
9139151,Q5M3,34
9139151,Q6M1,35
9139151,Q6M2,36
9139151,Q6M3,37
9139151,Q7M3,40
9139151,Q8M1,41
9139151,Q8M2,42
9139151,Q8M3,43
9139151,Q9M1,44
9139151,Q9M2,45
9139151,Q9M3,46
9139151,Q10M1,47
9139151,Q10M2,48
9139151,Q10M3,49
9139151,Q11M1,50
9139151,Q11M2,51
9139151,Q11M3,52
9139151,Q12M1,53
9139151,Q12M2,54
9139151,Q12M3,55
9139151,Q13M1,56
9139151,Q13M2,57
9139151,Q13M3,58
9139151,Q14M1,59
9139151,Q14M2,60
9139151,Q14M3,61
9139151,Q15M1,62
9139151,Q15M2,63
9139151,Q15M3,64
9139151,Q16M1,65
9139151,Q16M2,66
9139151,Q16M3,67
9139151,Q17M1,68
9139151,Q17M2,69
9139151,Q17M3,70
9139163,Q2M2,24
9139163,Q5M1,32
9139163,Q5M2,33
9139163,Q5M3,34
9139163,Q6M1,35
9139163,Q6M2,36
9139163,Q6M3,37
9139163,Q7M1,38
9139163,Q7M2,39
9139163,Q7M3,40
9139163,Q8M1,41
9139163,Q8M2,42
9139163,Q8M3,43
9139163,Q9M1,44
9139163,Q9M2,45
9139163,Q9M3,46
9139163,Q10M1,47
9139163,Q10M2,48
9139163,Q10M3,49
9139163,Q11M1,50
9139163,Q11M2,51
9139163,Q11M3,52
9139163,Q12M1,53
9139163,Q12M2,54
9139163,Q12M3,55
9139163,Q13M1,56
9139163,Q13M2,57
9139163,Q13M3,58
9139163,Q14M1,59
9139163,Q14M2,60
9139163,Q14M3,61
9139163,Q15M1,62
9139163,Q15M2,63
9139163,Q15M3,64
9139163,Q16M1,65
9139163,Q16M2,66
9139163,Q16M3,67
9139163,Q17M1,68
9139163,Q17M2,69
9139163,Q17M3,70
9143749,Q4M1,29
9143785,Q5M1,32
9143785,Q5M2,33
9143785,Q5M3,34
9143785,Q14M1,59
9143785,Q14M2,60
9143785,Q14M3,61
9143785,Q15M1,62
9143785,Q15M2,63
9143785,Q15M3,64
9143785,Q17M1,68
9143785,Q17M2,69
9143785,Q17M3,70
9146018,Q7M3,40
9147229,Q4M1,29
9150095,Q4M2,30
9152688,Q1,20
9156808,Q2M2,24
9157245,Q2M3,25
9157245,Q5M1,32
9157245,Q5M2,33
9157245,Q5M3,34
9159301,Q4M2,30
9161286,Q3M2,27
9161998,Q2M2,24
9162016,Q3M2,27
9162741,Q7M1,38
9162741,Q7M2,39
9162741,Q7M3,40
9162741,Q8M1,41
9162741,Q8M2,42
9162741,Q8M3,43
9163180,Q3M3,28
9163769,Q3M2,27
9164076,Q3M1,26
9164836,Q7M3,40
9166700,Q4M1,29
9179526,Q3M3,28
9201644,Q3M2,27
9202046,Q4M1,29
9202077,Q3M2,27
9202990,Q5M1,32
9202990,Q5M2,33
9202990,Q5M3,34
9202990,Q16M1,65
9202990,Q16M2,66
9202990,Q16M3,67
9204718,Q3M3,28
9204877,Q2M2,24
9206432,Q1,20
9206432,Q5M1,32
9206432,Q5M2,33
9206432,Q5M3,34
9206432,Q6M1,35
9206432,Q6M2,36
9206432,Q6M3,37
9206432,Q8M1,41
9206432,Q8M2,42
9206432,Q8M3,43
9206432,Q9M1,44
9206432,Q9M2,45
9206432,Q9M3,46
9206432,Q10M1,47
9206432,Q10M2,48
9206432,Q10M3,49
9206432,Q11M1,50
9206432,Q11M2,51
9206432,Q11M3,52
9206432,Q12M1,53
9206432,Q12M2,54
9206432,Q12M3,55
9209245,Q2M1,23
9210037,Q3M3,28
9210823,Q3M1,26
9210823,Q3M2,27
9210823,Q3M3,28
9216810,Q4M1,29
9221398,Q4M2,30
9221678,Q2M2,24
9222942,Q3M1,26
9222970,Q2M2,24
9225600,Q2M1,23
9226926,Q2M3,25
9226926,Q9M1,44
9226926,Q9M2,45
9226926,Q9M3,46
9227619,Q3M1,26
9227619,Q6M1,35
9227619,Q6M2,36
9227619,Q6M3,37
9227619,Q7M1,38
9227619,Q7M2,39
9227619,Q7M3,40
9238153,Q4M3,31
9239670,Q3M1,26
9246481,Q5M1,32
9246481,Q5M2,33
9246481,Q5M3,34
9246715,Q14M1,59
9246715,Q14M2,60
9246715,Q14M3,61
9264619,Q3M3,28
9268249,Q15M1,62
9268249,Q15M2,63
9268249,Q15M3,64
9269884,Q2M1,23
9272082,Q2M2,24
9278021,Q5M3,34
9279763,Q3M1,26
9286817,Q1,20
9288026,Q2M2,24
9289275,Q6M1,35
9289275,Q6M2,36
9289275,Q6M3,37
9289894,Q4M1,29
9290858,Q2M1,23
9291618,Q3M3,28
9292130,Q4M2,30
9292238,Q4M3,31
9305831,Q6M1,35
9305831,Q6M2,36
9305831,Q6M3,37
9306900,Q2M3,25
9324334,Q4M1,29
9329766,Q3M1,26
9333852,Q2M1,23
9335972,Q4M3,31
9339677,Q1,20
9343974,Q4M1,29
9344010,Q2M2,24
9347095,Q2M2,24
9349245,Q3M2,27
9349698,Q16M1,65
9349698,Q16M2,66
9349698,Q16M3,67
9351622,Q2M1,23
9353182,Q4M3,31
9353374,Q4M1,29
9353572,Q3M3,28
9353712,Q2M1,23
9353712,Q5M1,32
9353712,Q5M2,33
9353712,Q5M3,34
9353712,Q7M1,38
9353712,Q7M3,40
9353712,Q9M1,44
9353712,Q9M2,45
9353712,Q9M3,46
9353712,Q10M1,47
9353712,Q10M2,48
9353712,Q10M3,49
9353712,Q11M1,50
9353712,Q11M2,51
9353712,Q11M3,52
9353712,Q12M1,53
9353712,Q12M2,54
9353712,Q12M3,55
9353859,Q2M1,23
9357275,Q4M2,30
9357275,Q10M1,47
9357275,Q10M2,48
9357275,Q10M3,49
9366265,Q1,20
9390100,Q2M2,24
9390653,Q8M1,41
9390653,Q8M2,42
9390653,Q8M3,43
9390653,Q9M1,44
9390653,Q9M2,45
9390653,Q9M3,46
9390653,Q12M1,53
9390653,Q12M2,54
9390653,Q12M3,55
9390664,Q4M2,30
9390670,Q2M1,23
9391335,Q2M1,23
9391395,Q5M1,32
9391395,Q5M2,33
9391395,Q5M3,34
9395246,Q7M1,38
9395246,Q7M2,39
9395246,Q7M3,40
9396955,Q2M2,24
9402223,Q3M1,26
9402649,Q3M1,26
9405541,Q2M1,23
9408694,Q7M1,38
9408694,Q7M2,39
9408694,Q7M3,40
9408694,Q9M1,44
9408694,Q9M2,45
9408694,Q9M3,46
9410862,Q1,20
9410862,Q5M1,32
9410862,Q5M2,33
9410862,Q5M3,34
9410862,Q6M1,35
9410862,Q6M2,36
9410862,Q6M3,37
9410862,Q7M1,38
9410862,Q7M2,39
9410862,Q7M3,40
9410862,Q8M1,41
9410862,Q8M2,42
9410862,Q8M3,43
9410862,Q9M1,44
9410862,Q9M2,45
9410862,Q9M3,46
9410862,Q10M1,47
9410862,Q10M2,48
9410862,Q10M3,49
9410862,Q11M1,50
9410862,Q11M2,51
9410862,Q11M3,52
9410862,Q12M1,53
9410862,Q12M2,54
9410862,Q12M3,55
9410862,Q14M1,59
9410862,Q14M2,60
9410862,Q14M3,61
9410862,Q15M2,63
9410862,Q15M3,64
9410930,Q5M1,32
9410930,Q5M2,33
9410930,Q5M3,34
9410930,Q6M1,35
9410930,Q6M2,36
9410930,Q6M3,37
9411807,Q2M3,25
9413057,Q2M3,25
9414417,Q2M1,23
9414417,Q6M1,35
9414417,Q6M2,36
9414417,Q6M3,37
9414417,Q9M1,44
9414417,Q9M2,45
9414417,Q9M3,46
9414417,Q10M1,47
9414417,Q10M2,48
9414417,Q10M3,49
9414417,Q11M1,50
9414417,Q11M2,51
9414417,Q11M3,52
9414417,Q12M1,53
9414417,Q12M2,54
9414417,Q12M3,55
9414417,Q13M1,56
9414417,Q13M2,57
9414417,Q13M3,58
9414417,Q14M1,59
9414417,Q14M2,60
9414417,Q14M3,61
9414417,Q15M1,62
9414417,Q15M2,63
9414417,Q15M3,64
9414417,Q16M1,65
9414417,Q16M2,66
9414417,Q16M3,67
9414417,Q17M1,68
9414417,Q17M2,69
9414417,Q17M3,70
9418619,Q2M2,24
9419182,Q1,20
9426082,Q1,20
9446628,Q4M2,30
9446742,Q10M1,47
9446742,Q10M2,48
9446742,Q10M3,49
9446824,Q12M1,53
9446824,Q12M2,54
9446824,Q12M3,55
9446824,Q13M1,56
9446824,Q13M2,57
9446824,Q13M3,58
9446824,Q16M1,65
9446824,Q16M2,66
9446824,Q16M3,67
9450647,Q4M1,29
9450647,Q4M2,30
9450647,Q4M3,31
9450647,Q5M1,32
9450647,Q5M2,33
9450647,Q5M3,34
9450647,Q6M1,35
9450647,Q6M2,36
9450647,Q6M3,37
9451096,Q5M1,32
9451706,Q9M1,44
9451706,Q9M2,45
9451706,Q9M3,46
9451706,Q17M1,68
9451706,Q17M2,69
9451706,Q17M3,70
9451937,Q4M3,31
9452647,Q4M3,31
9453075,Q2M1,23
9455756,Q3M3,28
9455860,Q1,20
9456234,Q1,20
9457728,Q3M3,28
9458111,Q4M3,31
9458605,Q3M3,28
9458613,Q8M1,41
9458613,Q8M2,42
9458613,Q8M3,43
9458613,Q9M1,44
9458613,Q9M2,45
9458613,Q9M3,46
9458613,Q12M1,53
9458613,Q12M2,54
9458613,Q12M3,55
9458613,Q13M1,56
9458613,Q13M2,57
9458613,Q13M3,58
9458613,Q16M1,65
9458613,Q16M2,66
9458613,Q16M3,67
9458613,Q17M1,68
9458613,Q17M2,69
9458613,Q17M3,70
9458636,Q3M3,28
9467323,Q1,20
9467345,Q3M1,26
9468199,Q4M2,30
9468214,Q1,20
9468475,Q3M3,28
9468847,Q3M3,28
9471239,Q3M2,27
9471360,Q2M1,23
9471755,Q5M2,33
9471974,Q8M1,41
9471974,Q8M2,42
9471974,Q8M3,43
9471974,Q12M1,53
9471974,Q12M2,54
9471974,Q12M3,55
9472174,Q5M1,32
9472174,Q5M2,33
9472174,Q5M3,34
9472174,Q6M1,35
9472174,Q6M2,36
9472174,Q6M3,37
9472174,Q7M1,38
9472174,Q7M2,39
9472174,Q7M3,40
9472174,Q8M1,41
9472174,Q8M2,42
9472174,Q8M3,43
9472174,Q9M1,44
9472174,Q9M2,45
9472174,Q9M3,46
9472174,Q10M1,47
9472174,Q10M2,48
9472174,Q10M3,49
9472174,Q11M1,50
9472174,Q11M2,51
9472174,Q11M3,52
9472174,Q12M1,53
9472174,Q12M2,54
9472174,Q12M3,55
9472174,Q13M1,56
9472174,Q13M2,57
9472174,Q13M3,58
9472174,Q14M1,59
9472174,Q14M2,60
9472174,Q14M3,61
9472174,Q15M1,62
9472174,Q15M2,63
9472174,Q15M3,64
9472174,Q16M1,65
9472174,Q16M2,66
9472174,Q16M3,67
9472174,Q17M1,68
9472174,Q17M2,69
9472174,Q17M3,70
9474717,Q2M1,23
9474969,Q9M1,44
9474969,Q9M2,45
9474969,Q9M3,46
9474969,Q10M1,47
9474969,Q10M2,48
9474969,Q10M3,49
9474969,Q13M1,56
9474969,Q13M2,57
9474969,Q13M3,58
9474969,Q14M1,59
9474969,Q14M2,60
9474969,Q14M3,61
9474969,Q17M1,68
9474969,Q17M2,69
9474969,Q17M3,70
9475874,Q4M2,30
9478990,Q14M1,59
9478990,Q14M2,60
9478990,Q14M3,61
9480189,Q9M1,44
9480189,Q9M2,45
9480189,Q9M3,46
9492074,Q4M3,31
9509207,Q9M1,44
9509207,Q9M2,45
9509207,Q9M3,46
9512063,Q2M3,25
9514879,Q1,20
9516748,Q3M3,28
9527334,Q4M1,29
9527334,Q4M2,30
9527334,Q4M3,31
9527334,Q5M1,32
9527334,Q5M2,33
9527334,Q5M3,34
9527334,Q7M2,39
9527740,Q1,20
9527915,Q6M1,35
9527915,Q6M2,36
9527915,Q6M3,37
9528430,Q3M1,26
9528430,Q3M2,27
9528430,Q3M3,28
9530945,Q8M1,41
9530945,Q8M2,42
9530945,Q8M3,43
9532030,Q2M2,24
9532644,Q1,20
9532644,Q5M1,32
9532644,Q5M2,33
9532644,Q5M3,34
9532644,Q6M1,35
9532644,Q6M2,36
9532644,Q6M3,37
9532644,Q13M1,56
9532644,Q13M2,57
9532644,Q13M3,58
9532644,Q14M1,59
9532644,Q14M2,60
9532644,Q14M3,61
9532644,Q17M1,68
9532644,Q17M2,69
9532644,Q17M3,70
9532903,Q2M3,25
9533353,Q4M1,29
9533449,Q2M2,24
9533489,Q5M1,32
9533489,Q5M2,33
9533489,Q5M3,34
9533489,Q6M1,35
9533489,Q6M2,36
9533489,Q6M3,37
9534047,Q2M2,24
9540226,Q14M1,59
9540226,Q14M2,60
9540226,Q14M3,61
9540226,Q16M1,65
9540226,Q16M2,66
9540226,Q16M3,67
9540226,Q17M1,68
9540226,Q17M2,69
9540226,Q17M3,70
9541127,Q12M1,53
9541127,Q12M2,54
9541127,Q12M3,55
9541547,Q2M3,25
9542776,Q3M2,27
9543658,Q3M2,27
9543660,Q1,20
9549648,Q11M1,50
9549648,Q11M2,51
9549648,Q11M3,52
9551281,Q9M1,44
9551281,Q9M2,45
9551281,Q9M3,46
9552608,Q3M1,26
9552608,Q3M2,27
9552608,Q3M3,28
9552608,Q6M1,35
9552608,Q6M2,36
9552608,Q6M3,37
9552608,Q7M2,39
9569866,Q8M1,41
9569866,Q8M3,43
9569866,Q10M1,47
9569866,Q10M2,48
9569866,Q10M3,49
9573539,Q6M1,35
9573539,Q6M2,36
9573539,Q6M3,37
9574283,Q2M2,24
9574283,Q5M1,32
9574283,Q5M2,33
9574283,Q5M3,34
9574283,Q6M1,35
9574283,Q6M2,36
9574283,Q6M3,37
9574283,Q7M1,38
9574283,Q7M2,39
9574283,Q7M3,40
9574283,Q9M1,44
9574283,Q9M2,45
9574283,Q9M3,46
9574283,Q11M1,50
9574283,Q11M2,51
9574283,Q11M3,52
9574283,Q12M1,53
9574283,Q12M2,54
9574283,Q12M3,55
9574283,Q13M1,56
9574283,Q13M2,57
9574283,Q13M3,58
9574283,Q15M1,62
9574283,Q15M2,63
9574283,Q15M3,64
9574283,Q16M1,65
9574283,Q16M2,66
9574283,Q16M3,67
9574283,Q17M1,68
9574283,Q17M2,69
9574283,Q17M3,70
9576197,Q16M1,65
9576197,Q16M2,66
9576197,Q16M3,67
9579208,Q3M3,28
9579208,Q15M1,62
9579208,Q15M2,63
9579208,Q15M3,64
9579208,Q16M1,65
9579208,Q16M2,66
9579208,Q16M3,67
9579641,Q3M1,26
9579641,Q3M2,27
9579641,Q3M3,28
9579641,Q5M1,32
9579641,Q5M2,33
9579641,Q5M3,34
9579641,Q6M1,35
9579641,Q6M2,36
9579641,Q6M3,37
9579641,Q7M1,38
9579641,Q7M2,39
9579641,Q7M3,40
9579641,Q13M1,56
9579641,Q13M2,57
9579641,Q13M3,58
9579641,Q14M1,59
9579641,Q14M2,60
9579641,Q14M3,61
9579641,Q15M1,62
9579641,Q15M2,63
9579641,Q15M3,64
9579641,Q17M1,68
9579641,Q17M2,69
9579641,Q17M3,70
9580794,Q5M1,32
9580794,Q5M2,33
9580794,Q5M3,34
9583631,Q3M2,27
9588941,Q2M3,25
9588946,Q2M3,25
9590062,Q4M1,29
9591182,Q2M3,25
9591503,Q9M1,44
9591503,Q9M2,45
9591503,Q9M3,46
9592705,Q6M1,35
9592705,Q6M2,36
9592705,Q6M3,37
9592705,Q9M1,44
9592705,Q9M2,45
9592705,Q9M3,46
9592705,Q10M1,47
9592705,Q10M2,48
9592705,Q10M3,49
9592705,Q12M1,53
9592705,Q12M2,54
9592705,Q12M3,55
9592705,Q13M1,56
9592705,Q13M2,57
9592705,Q13M3,58
9592705,Q14M1,59
9592705,Q14M2,60
9592705,Q14M3,61
9592705,Q16M1,65
9592705,Q16M2,66
9592705,Q16M3,67
9592705,Q17M1,68
9592705,Q17M2,69
9592705,Q17M3,70
9594100,Q1,20
9594287,Q4M2,30
9594857,Q3M2,27
9594857,Q11M1,50
9594857,Q11M2,51
9594857,Q11M3,52
9596504,Q3M3,28
9596847,Q4M1,29
9597345,Q8M3,43
9597345,Q16M1,65
9597345,Q16M2,66
9597345,Q16M3,67
9602595,Q12M3,55
9602595,Q17M3,70
9602613,Q14M1,59
9602613,Q14M2,60
9602613,Q14M3,61
9603833,Q6M2,36
9603833,Q14M2,60
9604728,Q3M1,26
